Time t / min,Angle &J / °,Level A,Voltage U / mV,Level a / dB
1.22166666666667,40,0.290637162111111,1.77386916,-10.732977114736
1.23166666666667,42,0.278704072449615,1.63119516,-11.097133705786
1.24835,44,0.266180389961394,1.487892,-11.4964788604172
1.26,46,0.255843702287158,1.374576,-11.840505378457
1.27,48,0.245004081598654,1.260567,-12.2165336105863
1.28,50,0.233871759731696,1.148616,-12.6204443310802
1.29168333333333,52,0.222831775112976,1.042734,-13.0404576010003
1.30166666666667,54,0.212713422237526,0.950187,-13.4441021041761
1.31168333333333,56,0.196601119020213,0.811692,-14.1282802913268
1.32333333333333,58,0.181510330284532,0.691866,-14.8219730590698
1.33333333333333,60,0.165617028110035,0.576009,-15.6179002551244
1.35,62,0.152050978293466,0.4855095,-16.3602156253477
1.36168333333333,64,0.139228948139387,0.4070787,-17.1254091579955
1.37168333333333,66,0.129125597772092,0.35014182,-17.7797530990271
1.38168333333333,68,0.121486995188786,0.30994089,-18.3094041894671
1.39333333333333,70,0.115956026147846,0.2823618,-18.7141335296099
1.40335,72,0.112485332377159,0.26571195,-18.9780820813563
1.41501666666667,74,0.108147075781086,0.24561159,-19.3197043815126
1.425,76,0.100977076606525,0.21412377,-19.9155441348888
1.435,78,0.088776967733754,0.16550835,-21.0339938564063
1.45168333333333,80,0.0734663188134536,0.1133433,-22.678234417229
1.46333333333333,82,0.0617203370049127,0.0799974,-24.19143422542
1.47333333333333,84,0.0497071423439328,0.0518868,-26.0716240733434
1.49,86,0.0398554889569806,0.03335766,-27.9902371693882
1.50166666666667,88,0.0327620206947007,0.02254035,-29.6925863937305
1.51166666666667,90,0.030619764858666,0.01968897,-30.2799629748949
1.52168333333333,92,0.0276649597867049,0.01607235,-31.1613991346426
1.53333333333333,94,0.0310506038588624,0.02024694,-30.158598988639
1.54335,96,0.039543899655952,0.03283812,-28.0584100916707
1.55335,98,0.0474868402823351,0.047355,-26.4685345378602
1.57166666666667,100,0.0572075169885916,0.0687267,-24.850938035267
1.58166666666667,102,0.065795896528583,0.0909111,-23.6360238209015
1.59168333333333,104,0.0727447592614066,0.1111278,-22.7639657804042
1.60335,106,0.0784059946687752,0.1290975,-22.1130146258925
1.61333333333333,108,0.0845156790187478,0.1500009,-21.4612542991916
1.62335,110,0.0941493494401315,0.1861461,-20.5236535311167
1.64166666666667,112,0.108854765628336,0.24883656,-19.2630510585425
1.65168333333333,114,0.128401635503603,0.34622658,-17.8285888889467
1.66168333333333,116,0.144826827625271,0.44047101,-16.7830196453146
1.67333333333333,118,0.153858701411392,0.4971225,-16.2575587477596
1.68335,120,0.157583438216077,0.52148334,-16.0497885629858
1.69333333333333,122,0.161684043739634,0.54897633,-15.8266567518728
1.705,124,0.166999670658358,0.58566669,-15.5456877065572
1.72166666666667,126,0.174659669071025,0.640626,-15.1561473407551
1.73166666666667,128,0.188114326939763,0.743127,-14.5115625393981
1.74335,130,0.206975844001178,0.899619,-13.6816067555145
1.75335,132,0.224265467693981,1.056195,-12.984751875155
1.76333333333333,134,0.237848691398544,1.188012,-12.4739846729795
1.775,136,0.247725654706976,1.288728,-12.1205803026206
1.785,138,0.253538951642543,1.349922,-11.919106195339
1.79668333333333,140,0.257316925210916,1.390452,-11.7906329361928
1.80666666666667,142,0.255788975524748,1.373988,-11.8423635499186
1.81666666666667,144,0.265105639321384,1.475901,-11.5316206773178
1.82831666666667,146,0.274556005215694,1.583001,-11.2273810552264
1.83833333333333,148,0.289742989561439,1.762971,-10.7597412630502
1.84833333333333,150,0.303018151271504,1.92822,-10.3706271157
1.86666666666667,152,0.3161849458782,2.09943132,-10.0011762287256
1.87668333333333,154,0.32506497811976,2.21901204,-9.76059636083986
1.88668333333333,156,0.3301386981255,2.28882276,-9.62607131301069
1.89833333333333,158,0.32981309858767,2.28431028,-9.63464200528049
1.90833333333333,160,0.326142238908118,2.23374396,-9.7318590354242
1.91835,162,0.323652344344978,2.19976764,-9.79842485727757
1.93001666666667,164,0.323095341965804,2.1922026,-9.8133860623726
1.94001666666667,166,0.322159960268187,2.17952784,-9.83856873923848
1.95,168,0.32959265768521,2.28125772,-9.64044943235735
1.96166666666667,170,0.341089020638308,2.44317612,-9.34264519865594
1.97166666666667,172,0.352434561301811,2.60841252,-9.05843018643266
1.98333333333333,174,0.359535978728138,2.71458852,-8.8851528660528
1.99333333333333,176,0.367038308627315,2.82905952,-8.70577210148741
2.00333333333333,178,0.376397980865998,2.97518424,-8.48705429900334
2.015,180,0.377793223867237,2.99728212,-8.45491671777333
