Time t / min,Angle &J / °,Level A,Voltage U / mV,Level a / dB
1.74,90,0.0641934576105696,0.0865368,-23.8501846312748
1.75668333333333,92,0.134547389420977,0.380163,-17.4224944858475
1.77333333333333,94,0.210551656369642,0.930972,-13.5328267543717
1.78501666666667,96,0.290726675762648,1.774962,-10.7303023501434
1.80168333333333,98,0.369881332321597,2.8730562,-8.638751734022
1.81168333333333,100,0.445556595731676,4.16893428,-7.02194245867713
1.82333333333333,102,0.516336014626135,5.59866048,-5.74135163394207
1.84,104,0.577979238381449,7.01526,-4.76175523222312
1.85,106,0.641194198351794,8.63373,-3.8602083175993
1.86,108,0.700378469115092,10.30113,-3.09334426742671
1.87168333333333,110,0.749866654812707,11.8083,-2.50031916490597
1.88166666666667,112,0.785627138024139,12.96141,-2.09567046138318
1.89335,114,0.808597551319567,13.73043,-1.84535156353465
1.90335,116,0.821474284442307,14.17122,-1.70812054475143
1.91333333333333,118,0.823996359215258,14.25837,-1.68149414412119
1.925,120,0.813664550045042,13.90305,-1.79109210100943
1.935,122,0.78681001518791,13.00047,-2.08260241295025
1.945,124,0.737800786120481,11.43135,-2.64121772743762
1.95666666666667,126,0.663242037268447,9.23769,-3.56655910708253
1.96666666666667,128,0.562663309626636,6.64839,-4.99502807140775
1.98333333333333,130,0.442342853451935,4.1090112,-7.0848196970676
1.99501666666667,132,0.303783870539566,1.93797744,-10.3487057761285
2.01166666666667,134,0.164085343647749,0.565404,-15.6986041811529
2.04168333333333,136,0.0430574035445706,0.03893274,-27.3190432525655
2.05833333333333,138,0.0657335530760357,0.0907389,-23.6442578459151
2.075,140,0.135558216276255,0.38589663,-17.3574830879998
2.09166666666667,142,0.174410435467606,0.638799,-15.1685506712787
2.10168333333333,144,0.183218448852729,0.704949,-14.7406159592656
2.11333333333333,146,0.169799882214329,0.605472,-15.4012523070103
2.12335,148,0.161956784359285,0.55083,-15.8120170940965
2.135,150,0.202756011008305,0.86331,-13.8605252321965
2.145,152,0.293685205619895,1.811271,-10.6423586098554
2.16166666666667,154,0.40226518616455,3.39816288,-7.90975103193862
2.17333333333333,156,0.498519167134023,5.21894856,-6.04636278433785
2.19001666666667,158,0.561453470912773,6.61983,-5.01372458014749
2.20003333333333,160,0.592916520262338,7.38255,-4.54012897728627
2.21001666666667,162,0.581472269330189,7.10031,-4.70941984275359
2.22166666666667,164,0.52808143311425,5.85627,-5.54598203321736
2.23835,166,0.441470452012363,4.09281936,-7.10196717615265
2.24835,168,0.326142238908118,2.23374396,-9.7318590354242
2.26668333333333,170,0.20860249279431,0.913815,-13.6136101214165
2.28333333333333,172,0.150916201913512,0.4782897,-16.4252826632135
2.3,174,0.174338750712514,0.638274,-15.1721214086734
2.31001666666667,176,0.211990565827822,0.94374,-13.4736693191689
2.32166666666667,178,0.221201265819163,1.02753,-13.1042478424006
2.33168333333333,180,0.19408245670333,0.791028,-14.2402743825233
