Time t / min,Angle &J / °,Level A,Voltage U / mV,Level a / dB
1.56666666666667,68,0.361543081803538,2.7449814,-8.83679888718202
1.57666666666667,70,0.337442498805352,2.39121624,-9.43600443171733
1.58835,72,0.306363052602627,1.97102472,-10.2752722362938
1.605,74,0.27268479972305,1.561497,-11.2867814054791
1.615,76,0.241006223986021,1.219764,-12.3594348324959
1.62666666666667,78,0.213845738793178,0.96033,-13.3979879861932
1.63668333333333,80,0.176130633337872,0.651462,-15.0833020649133
1.65335,82,0.145312594085991,0.44343075,-16.7539348847176
1.665,84,0.110942327359759,0.2584722,-19.0980545537301
1.68166666666667,86,0.0794506135910856,0.1325604,-21.9980548884036
1.69166666666667,88,0.054449977043154,0.0622608,-25.2800459802518
1.70835,90,0.0412150457964079,0.03567228,-27.6988842650087
1.72,92,0.0422704388432389,0.03752259,-27.4792648677831
1.73666666666667,94,0.0623506214884824,0.0816396,-24.1031842654655
1.74666666666667,96,0.0873006300091815,0.1600494,-21.1796524435235
1.765,98,0.119100461795914,0.29788332,-18.4817310919182
1.775,100,0.148042189932465,0.46024629,-16.5922899834879
1.79166666666667,102,0.173496397657127,0.632121,-15.2141907625772
1.80166666666667,104,0.204895095109668,0.881622,-13.7693687570422
1.81335,106,0.235214795453007,1.161846,-12.5707072759398
1.82333333333333,108,0.26645449892993,1.490958,-11.4875388510061
1.83333333333333,110,0.292290950937589,1.794114,-10.6836925959443
1.85166666666667,112,0.315654811463409,2.09239716,-10.0157517284381
1.86166666666667,114,0.338274917781381,2.40302832,-9.41460405683139
1.87168333333333,116,0.357398265244811,2.68240392,-8.93695119645274
1.88333333333333,118,0.372202095641602,2.9092224,-8.58442371905283
1.89335,120,0.379558164185675,3.0253524,-8.41443325179634
1.90333333333333,122,0.376662342158066,2.97936492,-8.48095594796398
1.915,124,0.360076103067116,2.7227508,-8.87211400414684
1.92501666666667,126,0.334049517287482,2.34337068,-9.52378302959218
1.935,128,0.297769105180507,1.86199524,-10.5224072831651
1.95333333333333,130,0.251483597874692,1.328124,-11.9898067000184
1.96335,132,0.201089532298427,0.849177,-13.9322107196765
1.98001666666667,134,0.150554574822554,0.47600028,-16.4461208654616
1.99166666666667,136,0.10235863422301,0.22002309,-19.7975103512358
2.00833333333333,138,0.0567890834580027,0.067725,-24.9147028102871
2.02501666666667,140,0.0236292191999651,0.01172514,-32.53101257772
2.04166666666667,142,0.0200107471124893,0.00840903,-33.9747339286508
2.05835,144,0.040229218237495,0.03398619,-27.9091681372603
2.07,146,0.0510621190316266,0.05475414,-25.838023326614
2.08,148,0.0457733546946256,0.0439992,-26.7877451458282
2.09,150,0.0370171581837396,0.02877567,-28.6319385039333
2.10166666666667,152,0.0497360030561363,0.05194707,-26.0665823790747
2.125,154,0.0979477411684414,0.20146896,-20.1801115015815
2.13501666666667,156,0.149691549527687,0.47055876,-16.4960543200706
2.15168333333333,158,0.193295111164251,0.784623,-14.2755826008815
2.16335,160,0.230060861512774,1.111488,-12.7631451646357
2.17333333333333,162,0.249138515689566,1.30347,-12.071182546146
2.18335,164,0.246383846873126,1.274805,-12.1677553655275
2.195,166,0.2242699266509,1.056237,-12.9845791797192
2.20501666666667,168,0.187592643779014,0.739011,-14.5356839192266
2.22166666666667,170,0.139174458863687,0.40676013,-17.1288091727175
2.23335,172,0.0887502676052304,0.16540881,-21.0366065751927
2.25001666666667,174,0.0523421436320677,0.0575337,-25.6229699027365
2.26,176,0.0535873119310906,0.0603036,-25.4187605533894
2.27166666666667,178,0.0723671196055225,0.109977,-22.8091742609851
2.28168333333333,180,0.0789556837726075,0.130914,-22.0523320205918
